what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474665443224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474665454566
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474665466812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474665466906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474665478942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474665583568
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1474665583596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474665588807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474665594510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474665599354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474665601366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474665608295
